step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2211,42747440,35376,0.012341262741003374,0.4375,0.9488636363636364
2212,42766912,35392,0.012052668998285181,0.5,0.9545454545454546
2213,42786512,35408,0.012175736544372229,0.3125,0.9375
2214,42805728,35424,0.012430997640270324,0.3125,0.9375
2215,42824944,35440,0.012262304150921853,0.5,0.9545454545454546
2216,42844160,35456,0.012559464705939256,0.5,0.9545454545454546
2217,42863248,35472,0.012150912896748916,0.625,0.9659090909090909
2218,42882592,35488,0.012253096660534708,0.3125,0.9375
2219,42901808,35504,0.012570534048664973,0.5,0.9545454545454546
2220,42921024,35520,0.012430453096502857,0.4375,0.9488636363636364
2221,42940112,35536,0.012654368164388249,0.5,0.9545454545454546
2222,42959456,35552,0.011917088159746956,0.5625,0.9602272727272727
2223,42978928,35568,0.01195089818646593,0.5,0.9545454545454546
2224,42998400,35584,0.011713206760592274,0.6875,0.9715909090909091
2225,43018000,35600,0.012059604380083612,0.5625,0.9602272727272727
2226,43037088,35616,0.012642698603802094,0.375,0.9431818181818182
2227,43056432,35632,0.012570665870622168,0.5625,0.9602272727272727
2228,43075648,35648,0.012034146844169489,0.5625,0.9602272727272727
2229,43094864,35664,0.012195038347382722,0.5625,0.9602272727272727
2230,43114208,35680,0.01209117965671071,0.6875,0.9715909090909091
2231,43133552,35696,0.0120071738798962,0.5,0.9545454545454546
2232,43152896,35712,0.012090503646859593,0.5,0.9545454545454546
2233,43172368,35728,0.011914023808007873,0.625,0.9659090909090909
2234,43191456,35744,0.012278500341915575,0.5,0.9545454545454546
2235,43211056,35760,0.011947355688965943,0.5,0.9545454545454546
2236,43230144,35776,0.01257555064455936,0.5,0.9545454545454546
2237,43249232,35792,0.012747293442043447,0.1875,0.9261363636363636
2238,43268704,35808,0.011937464413709053,0.4375,0.9488636363636364
2239,43288048,35824,0.011976560046457991,0.6875,0.9715909090909091
2240,43307520,35840,0.012007559568957138,0.5,0.9545454545454546
2241,43326864,35856,0.012174821286716899,0.6875,0.9715909090909091
2242,43345824,35872,0.012625286528694742,0.3125,0.9375
2243,43365168,35888,0.0122611343560344,0.5,0.9545454545454546
2244,43384384,35904,0.012516659472880958,0.5,0.9545454545454546
2245,43403984,35920,0.011710772608823167,0.375,0.9431818181818182
2246,43423328,35936,0.01216987904474471,0.375,0.9431818181818182
2247,43442672,35952,0.012047730283940478,0.625,0.9659090909090909
2248,43461888,35968,0.012340657070983174,0.375,0.9431818181818182
2249,43480976,35984,0.012255880350857758,0.5,0.9545454545454546
2250,43500320,36000,0.012288870540304118,0.1875,0.9261363636363636
2251,43519280,36016,0.012728106614788627,0.375,0.9431818181818182
2252,43538624,36032,0.012216553938062593,0.5,0.9545454545454546
2253,43557968,36048,0.012092421687311923,0.5,0.9545454545454546
2254,43577184,36064,0.012397561909295814,0.4375,0.9488636363636364
2255,43596656,36080,0.01191507783749431,0.625,0.9659090909090909
2256,43616000,36096,0.012231767248727564,0.4375,0.9488636363636364
2257,43635216,36112,0.012129301944293146,0.5625,0.9602272727272727
2258,43654816,36128,0.012256421187228916,0.4375,0.9488636363636364
2259,43674288,36144,0.012191962338605124,0.1875,0.9261363636363636
2260,43693632,36160,0.01214863879997623,0.4375,0.9488636363636364
2261,43712976,36176,0.012149724080624412,0.375,0.9431818181818182
2262,43732192,36192,0.012088850063630245,0.625,0.9659090909090909
2263,43751408,36208,0.012278121950036762,0.5625,0.9602272727272727
2264,43770880,36224,0.01226055673671272,0.3125,0.9375
2265,43790352,36240,0.012234502155592542,0.5625,0.9602272727272727
2266,43809824,36256,0.012023542105273375,0.6875,0.9715909090909091
2267,43829040,36272,0.012237935575785942,0.375,0.9431818181818182
2268,43848512,36288,0.012161768937867409,0.4375,0.9488636363636364
2269,43867856,36304,0.012031356867885503,0.4375,0.9488636363636364
2270,43887456,36320,0.012182993746299204,0.5,0.9545454545454546
2271,43906672,36336,0.012235776411621092,0.4375,0.9488636363636364
2272,43926144,36352,0.011949250863901159,0.375,0.9431818181818182
2273,43945616,36368,0.012121313329896128,0.5625,0.9602272727272727
2274,43964704,36384,0.012415474545380674,0.4375,0.9488636363636364
2275,43984048,36400,0.012220926554951862,0.3125,0.9375
2276,44003392,36416,0.01218672188773909,0.3125,0.9375
2277,44022608,36432,0.011995601074669245,0.625,0.9659090909090909
2278,44041952,36448,0.011993385926108916,0.4375,0.9488636363636364
2279,44061296,36464,0.012026160728146627,0.5625,0.9602272727272727
2280,44080512,36480,0.012438716377947644,0.4375,0.9488636363636364
2281,44099984,36496,0.012006313242420083,0.5625,0.9602272727272727
2282,44119200,36512,0.012197370221389532,0.375,0.9431818181818182
2283,44138544,36528,0.012288557077451315,0.25,0.9318181818181818
2284,44157888,36544,0.012250920106787546,0.375,0.9431818181818182
2285,44177104,36560,0.01224311647310107,0.4375,0.9488636363636364
2286,44196576,36576,0.012195283299753164,0.625,0.9602272727272727
2287,44216048,36592,0.01194383411970267,0.5,0.9545454545454546
2288,44235392,36608,0.012077367955887612,0.5625,0.9602272727272727
2289,44254608,36624,0.012148732008632082,0.3125,0.9375
2290,44273952,36640,0.01216694510359166,0.4375,0.9488636363636364
2291,44293296,36656,0.012109614519922055,0.75,0.9772727272727273
2292,44312768,36672,0.012010735354745195,0.5625,0.9602272727272727
2293,44332112,36688,0.01226969063921814,0.625,0.9659090909090909
2294,44351584,36704,0.011863184752893798,0.5,0.9545454545454546
2295,44371056,36720,0.011729590405540979,0.5,0.9545454545454546
2296,44390400,36736,0.01194150597939236,0.625,0.9659090909090909
2297,44409744,36752,0.011910030028091117,0.5,0.9545454545454546
2298,44428960,36768,0.01239836648416837,0.375,0.9431818181818182
2299,44448176,36784,0.012358409933470493,0.5,0.9545454545454546
2300,44467520,36800,0.012369991832830227,0.4375,0.9488636363636364
2301,44486736,36816,0.01236915724901426,0.3125,0.9375
2302,44506080,36832,0.012364571869969886,0.3125,0.9375
2303,44525552,36848,0.011998710920291294,0.3125,0.9375
2304,44544768,36864,0.012119327447963946,0.5,0.9545454545454546
2305,44564112,36880,0.012082906755514735,0.5625,0.9602272727272727
2306,44583456,36896,0.011934882338599198,0.5625,0.9602272727272727
2307,44602672,36912,0.012177745045122488,0.5625,0.9602272727272727
2308,44622144,36928,0.012313507551389612,0.5625,0.9602272727272727
2309,44641488,36944,0.012043498293952213,0.25,0.9318181818181818
2310,44660704,36960,0.01261575388238049,0.625,0.9659090909090909
2311,44680048,36976,0.012164648023434435,0.4375,0.9488636363636364
2312,44699392,36992,0.011920374543983344,0.375,0.9431818181818182
2313,44718736,37008,0.012294772179278064,0.25,0.9318181818181818
2314,44738080,37024,0.012411652565671548,0.3125,0.9375
2315,44757552,37040,0.011785825994283558,0.625,0.9659090909090909
2316,44776896,37056,0.012073544728567333,0.4375,0.9488636363636364
2317,44795984,37072,0.012467937977657056,0.6875,0.9715909090909091
2318,44815584,37088,0.011702483330962176,0.4375,0.9488636363636364
2319,44834672,37104,0.012487048542796354,0.5,0.9545454545454546
2320,44854016,37120,0.012420213882964682,0.4375,0.9488636363636364
2321,44873360,37136,0.012366743438154495,0.625,0.9659090909090909
2322,44892704,37152,0.01216106115335595,0.6875,0.9715909090909091
2323,44912176,37168,0.012089759896940444,0.3125,0.9375
2324,44931520,37184,0.012156877087197464,0.5,0.9545454545454546
2325,44950864,37200,0.012176623793837287,0.625,0.9659090909090909
2326,44969952,37216,0.012363876002704341,0.4375,0.9488636363636364
2327,44989040,37232,0.012362910303234869,0.5,0.9545454545454546
2328,45008384,37248,0.012181215322045004,0.6875,0.9715909090909091
2329,45027600,37264,0.01219285751304486,0.4375,0.9488636363636364
2330,45046944,37280,0.012194798191601604,0.5625,0.9602272727272727
2331,45066032,37296,0.01261962705509935,0.5625,0.9602272727272727
2332,45085504,37312,0.012113705782314396,0.375,0.9431818181818182
2333,45104848,37328,0.012282831255308706,0.25,0.9318181818181818
2334,45124192,37344,0.01250295538333146,0.5,0.9545454545454546
2335,45143536,37360,0.012193463902727275,0.375,0.9431818181818182
2336,45163008,37376,0.011800644596004944,0.6875,0.9715909090909091
2337,45182480,37392,0.011963375519655631,0.5,0.9545454545454546
2338,45201824,37408,0.01250713717791574,0.3125,0.9375
2339,45221040,37424,0.012544750452423741,0.3125,0.9375
2340,45240128,37440,0.012517803838405044,0.5,0.9545454545454546
2341,45259472,37456,0.011974069028271611,0.375,0.9375
2342,45278944,37472,0.011945246759101283,0.5,0.9545454545454546
2343,45298032,37488,0.012542189078840346,0.4375,0.9488636363636364
2344,45317376,37504,0.01214740155527733,0.5,0.9545454545454546
2345,45336592,37520,0.01199286290955947,0.75,0.9772727272727273
2346,45355936,37536,0.01187182448563535,0.75,0.9772727272727273
2347,45375408,37552,0.012078444924643482,0.5625,0.9602272727272727
2348,45394880,37568,0.012117699398025605,0.4375,0.9431818181818182
2349,45414224,37584,0.011910356910470975,0.625,0.9659090909090909
2350,45433312,37600,0.012578745589371396,0.3125,0.9375
2351,45452656,37616,0.011956492248056642,0.4375,0.9488636363636364
2352,45472256,37632,0.011797285045382643,0.5625,0.9602272727272727
2353,45491728,37648,0.012213805780059256,0.5,0.9545454545454546
2354,45510944,37664,0.012404481001752938,0.3125,0.9375
2355,45530544,37680,0.011743339075456537,0.375,0.9431818181818182
2356,45549760,37696,0.012136177881097247,0.375,0.9431818181818182
2357,45569104,37712,0.012113836017866253,0.75,0.9772727272727273
2358,45588448,37728,0.012221643240373578,0.4375,0.9488636363636364
2359,45607536,37744,0.012461886251566258,0.375,0.9431818181818182
2360,45627008,37760,0.01239051265803654,0.3125,0.9375
2361,45646096,37776,0.01258050884730436,0.5,0.9545454545454546
2362,45665184,37792,0.012396882821305306,0.5625,0.9602272727272727
2363,45684528,37808,0.012118541200652002,0.375,0.9431818181818182
2364,45703744,37824,0.012259364086715569,0.625,0.9659090909090909
2365,45723216,37840,0.011876914053136239,0.4375,0.9488636363636364
2366,45742560,37856,0.011905345521916516,0.4375,0.9488636363636364
2367,45761776,37872,0.01210438630058681,0.5,0.9545454545454546
2368,45781120,37888,0.012125508065158573,0.4375,0.9488636363636364
2369,45800336,37904,0.012482739647245682,0.3125,0.9375
2370,45819680,37920,0.012095115084973655,0.6875,0.9715909090909091
2371,45839024,37936,0.012308736355403613,0.3125,0.9375
2372,45858624,37952,0.011846471747838407,0.375,0.9431818181818182
2373,45877968,37968,0.012083196311179831,0.375,0.9431818181818182
2374,45897440,37984,0.011692056077420621,0.625,0.9659090909090909
2375,45916656,38000,0.012154194611585789,0.625,0.9659090909090909
2376,45936128,38016,0.011986542581691966,0.25,0.9318181818181818
2377,45955472,38032,0.011961693470088368,0.5,0.9545454545454546
2378,45974944,38048,0.012188191925735184,0.375,0.9431818181818182
2379,45994160,38064,0.01246253289198308,0.375,0.9431818181818182
2380,46013504,38080,0.012068206716431025,0.4375,0.9488636363636364
2381,46032848,38096,0.01212137759782673,0.5,0.9545454545454546
2382,46052192,38112,0.01224897453577089,0.3125,0.9375
2383,46071792,38128,0.011778188862572772,0.625,0.9659090909090909
2384,46091136,38144,0.011986799483320433,0.375,0.9431818181818182
2385,46110480,38160,0.012104975502187101,0.1875,0.9261363636363636
2386,46129824,38176,0.012211666857731746,0.4375,0.9488636363636364
2387,46149040,38192,0.012572274710187894,0.375,0.9431818181818182
2388,46168512,38208,0.012167737768492679,0.5625,0.9545454545454546
2389,46187728,38224,0.012272875320545348,0.5,0.9545454545454546
2390,46207072,38240,0.012296282537769076,0.3125,0.9375
2391,46226288,38256,0.01228654083718374,0.5625,0.9602272727272727
2392,46245632,38272,0.012151453333552944,0.125,0.9204545454545454
2393,46264976,38288,0.011945073862754929,0.5625,0.9602272727272727
2394,46284064,38304,0.012588039379153938,0.375,0.9431818181818182
2395,46303408,38320,0.012060603355788388,0.3125,0.9375
2396,46322752,38336,0.011798484089263829,0.5,0.9545454545454546
2397,46342096,38352,0.012021988664046593,0.625,0.9659090909090909
2398,46361568,38368,0.011933530554883266,0.5,0.9545454545454546
2399,46381040,38384,0.012092054497924477,0.6875,0.9715909090909091
2400,46400640,38400,0.011943553392818296,0.375,0.9431818181818182
2401,46419856,38416,0.012437126051057401,0.625,0.9659090909090909
2402,46439456,38432,0.011951760950104206,0.4375,0.9488636363636364

